KRZAST;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;MANDAT;PORADIMAND;PORADINAHR
2;23;7;"Ladislav";"Starı";"";"";64;"vedoucí krouku Mladıch Ochráncù Pøírody";"Horní Stropnice";544515;764;1237;"A";0;0;"N";0;0
2;23;8;"Angelina";"Klicperová";"";"";62;"uèitelka pøedškolní vıchovy";"Strakonice";550787;99;1237;"A";0;0;"N";0;0
2;23;9;"Lukáš";"Macht";"Bc.";"";34;"zkušební inenır";"Borovany";544281;175;1237;"A";0;0;"N";0;0
2;23;10;"Josef";"Bican";"";"";60;"zdravotník";"Písek";549240;175;1237;"A";0;0;"N";0;0
2;23;11;"František";"Stropek";"Mgr.";"";88;"pamìtník okupací, SBZS";"Veselí nad Lunicí";553271;175;1237;"A";0;0;"N";0;0
2;23;12;"Boena";"Kuelková";"";"";62;"krejèová";"Èeské Budìjovice";544256;99;1237;"A";0;0;"N";0;0
2;23;13;"Vojtìch";"Kloud";"";"";71;"obchodník";"Èeské Budìjovice";544256;2;1237;"A";0;0;"N";0;0
2;23;14;"Milan";"Švarc";"";"";64;"hostinskı";"Strakonice";550787;99;1237;"A";0;0;"N";0;0
2;23;15;"Vítìzslav";"Fabián";"";"";31;"strojní klempíø";"Èeské Budìjovice";544256;175;1237;"A";0;0;"N";0;0
2;23;16;"Aneta";"Bláhová";"";"";24;"dìlnice";"Jindøichùv Hradec";545881;99;1237;"A";0;0;"N";0;0
2;23;17;"Rudolf";"Kouckı";"";"";53;"strojník";"Velešín";545821;764;1237;"A";0;0;"N";0;0
2;23;18;"Josef";"Šerı";"";"";40;"montér";"Borotín";552101;175;1237;"A";0;0;"N";0;0
2;23;19;"Josef";"Vávra";"";"";25;"strojník";"Šebíøov";553204;2;1237;"A";0;0;"N";0;0
2;23;20;"Jaroslav";"Procházka";"";"";61;"øidiè-strojník";"Tábor";552046;99;1237;"A";0;0;"N";0;0
2;23;21;"Petr";"Eibl";"";"";41;"montér";"Tábor";552046;2;1237;"A";0;0;"N";0;0
2;23;22;"Marcela";"Ïuricová";"";"";51;"dìlnice";"Slapy";599042;99;1237;"A";0;0;"N";0;0
2;23;23;"Zdenìk";"Smejkal";"";"";54;"kováø";"Jistebnice";552534;99;1237;"A";0;0;"N";0;0
2;23;24;"Zdenìk";"Chlaò";"";"";64;"dùchodce";"Tábor";552046;99;1237;"A";0;0;"N";0;0
2;33;1;"Martin";"Kuba";"MUDr.";"";47;"podnikatel, zakladatel NF Jihoèeské nadìje";"Èeské Budìjovice";544256;53;53;"A";0;0;"N";0;0
2;33;2;"Lucie";"Kozlová";"doc. Ing.";"Ph.D.";48;"vysokoškolskı pedagog, dobrovolná soc. pracovnice";"Èeské Budìjovice";544256;53;53;"A";0;0;"N";0;0
2;33;3;"Tomáš";"Hajdušek";"Ing.";"";51;"daòovı poradce";"Katovice";551201;53;53;"A";0;0;"N";0;0
2;33;4;"Dagmar";"Škodová Parmová";"doc. Dr. Ing.";"";43;"dìkanka Ekonomické fakulty Jihoèeské univerzity";"Èeské Budìjovice";544256;53;53;"A";0;0;"N";0;0
2;33;5;"Jan";"Váòa";"PaedDr.";"";64;"ivnostník, starosta mìsta Tøebonì";"Tøeboò";547336;53;53;"A";0;0;"N";0;0
2;33;6;"Hana";"Šastná";"Ing.";"";51;"øeditelka úøadu Regionální agrární komory JèK";"Hluboká nad Vltavou";544485;53;53;"A";0;0;"N";0;0
2;33;7;"Jan";"Bauer";"Ing.";"";51;"poslanec Parlamentu ÈR";"Prachatice";550094;53;53;"A";0;0;"N";0;0
2;33;8;"Jan";"Krob";"Ing.";"";33;"podnikatel v gastronomii";"Èeské Budìjovice";544256;99;53;"A";0;0;"N";0;0
2;33;9;"Michal";"Pøibáò";"MUDr.";"";54;"lékaø zdravotnické záchranné sluby JèK";"Písek";549240;53;53;"A";0;0;"N";0;0
2;33;10;"Linda";"Hetešová";"Ing.";"";31;"projektová manaerka";"Èeské Budìjovice";544256;53;53;"A";0;0;"N";0;0
2;33;11;"Petr";"Eliáš";"";"";52;"øeditel hotelu";"Èeskı Krumlov";545392;53;53;"A";0;0;"N";0;0
2;33;12;"Martin";"Hrinko";"doc. Ing.";"Ph.D., MBA";49;"vysokoškol. pedagog, emer. øed. poø. policie PP ÈR";"Vlastec";598844;99;53;"A";0;0;"N";0;0
2;33;13;"Jan";"Zahradník";"RNDr.";"";71;"poslanec Parlamentu ÈR";"Èeské Budìjovice";544256;53;53;"A";0;0;"N";0;0
2;33;14;"Markéta";"Švadlenová";"Mgr.";"";53;"øeditelka soukromého gymnázia a základní školy";"Tábor";552046;99;53;"A";0;0;"N";0;0
2;33;15;"Zbynìk";"Sıkora";"Bc.";"MBA";36;"podnikatel, vırobce invalidních vozíkù";"Èeské Budìjovice";544256;53;53;"A";0;0;"N";0;0
2;33;16;"Dagmar";"Rückerová";"Mgr.";"";63;"øeditelka základní školy";"Vimperk";550647;99;53;"A";0;0;"N";0;0
2;33;17;"Karel";"Mach";"Ing.";"";52;"podnikatel";"Kaplice";545562;99;53;"A";0;0;"N";0;0
2;33;18;"Jiøí";"Popelka";"Bc.";"";43;"pøedseda krajského volejbalového svazu";"Èeské Budìjovice";544256;99;53;"A";0;0;"N";0;0
2;33;19;"Zuzana";"Benešová";"MgA.";"";32;"operní a muzikálová zpìvaèka";"Èeské Budìjovice";544256;99;53;"A";0;0;"N";0;0
2;33;20;"Pavel";"Eybert";"Mgr.";"";71;"penzista";"Chınov";552496;53;53;"A";0;0;"N";0;0
2;33;21;"Zdenìk";"Køíek";"";"";37;"trenér mládee fotbalové akademie";"Strakonice";550787;99;53;"A";0;0;"N";0;0
2;33;22;"Radim";"Stanìk";"Bc.";"";47;"místostarosta mìsta Jindøichùv Hradec";"Jindøichùv Hradec";545881;53;53;"A";0;0;"N";0;0
2;33;23;"Pavel";"Souhrada";"";"";59;"starosta mìstyse Bernartice";"Bernartice";549266;53;53;"A";0;0;"N";0;0
2;33;24;"Martina";"Sudová";"PhDr. Mgr.";"";49;"místostarostka mìsta Tın nad Vltavou";"Tın nad Vltavou";545201;53;53;"A";0;0;"N";0;0
2;33;25;"Jiøí";"Baštáø";"Ing.";"";35;"místostarosta mìsta Daèice";"Daèice";546127;53;53;"A";0;0;"N";0;0
2;33;26;"Jitka";"Šebelková";"Ing.";"";52;"starostka obce Kamennı Újezd";"Kamennı Újezd";544663;53;53;"A";0;0;"N";0;0
2;33;27;"Tomáš";"Pintér";"";"";41;"starosta obce Planá";"Planá";535176;99;53;"A";0;0;"N";0;0
2;33;28;"Hana";"Dufková Spoladore";"";"";38;"øeditelka domova pro seniory";"Èeskı Krumlov";545392;53;53;"A";0;0;"N";0;0
2;33;29;"Zdenìk";"Hobzek";"MUDr.";"";60;"primáø oddìlení v nemocnici Písek";"Milevsko";549576;53;53;"A";0;0;"N";0;0
2;33;30;"František";"Dìdiè";"Ing.";"";57;"technik";"Tábor";552046;53;53;"A";0;0;"N";0;0
2;33;31;"Tomáš";"Jirsa";"Ing.";"";63;"starosta mìsta, senátor Parlamentu ÈR";"Hluboká nad Vltavou";544485;53;53;"A";0;0;"N";0;0
2;33;32;"Václav";"Filištein";"Ing.";"";55;"podnikatel";"Netolice";550442;53;53;"A";0;0;"N";0;0
2;33;33;"Antonín";"Sekyrka";"Mgr.";"";48;"øeditel gymnázia";"Hluboká nad Vltavou";544485;99;53;"A";0;0;"N";0;0
2;33;34;"Pavel";"Mádl";"Ing.";"";61;"provozní technik";"Vodòany";551953;53;53;"A";0;0;"N";0;0
2;33;35;"Michal";"Prùša";"";"";39;"obchodní konzultant";"Písek";549240;53;53;"A";0;0;"N";0;0
2;33;36;"David";"Šašek";"";"DiS.";38;"starosta mìsta Deštná";"Deštná";546151;53;53;"A";0;0;"N";0;0
2;33;37;"Ladislav";"Pøívozník";"MUDr.";"";68;"lékaø, onkolog";"Záblatí";508683;53;53;"A";0;0;"N";0;0
2;33;38;"Hana";"Randová";"Ing.";"";63;"øeditelka odboru Správy státních hmotnıch rezerv";"Tábor";552046;99;53;"A";0;0;"N";0;0
2;33;39;"Jan";"Ptáèník";"Mgr.";"";33;"zástupce øeditele gymnázia";"Èeské Budìjovice";544256;53;53;"A";0;0;"N";0;0
2;33;40;"Magdalena";"Opolzerová";"";"";34;"manaerka";"Besednice";545414;53;53;"A";0;0;"N";0;0
2;33;41;"Robert";"Flandera";"Ing.";"";54;"stavební inenır";"Blatná";550850;53;53;"A";0;0;"N";0;0
2;33;42;"Marie";"Laláková";"";"";45;"tlumoènice, pøekladatelka, ivnostnice";"Milevsko";549576;53;53;"A";0;0;"N";0;0
2;33;43;"Karel";"Vaškovskı";"Ing.";"";32;"podnikatel v gastronomii";"Èeské Budìjovice";544256;53;53;"A";0;0;"N";0;0
2;33;44;"Ivo";"Jeek";"Ing.";"";49;"jednatel spoleènosti";"Jindøichùv Hradec";545881;53;53;"A";0;0;"N";0;0
2;33;45;"Veronika";"Nebeská";"Bc.";"";43;"uèitelka na základní škole";"Prachatice";550094;53;53;"A";0;0;"N";0;0
2;33;46;"Michal";"Sirovı";"Ing.";"";58;"soudní znalec, certifikovanı odhadce majetku";"Èeské Budìjovice";544256;53;53;"A";0;0;"N";0;0
2;33;47;"Zdenìk";"ampa";"Ing.";"";63;"autorizovanı inspektor";"Slavonice";547166;53;53;"A";0;0;"N";0;0
2;33;48;"Hana";"Dušková";"Ing.";"";61;"jednatelka spoleènosti";"Mirotice";549584;53;53;"A";0;0;"N";0;0
2;33;49;"Václav";"Hoštièka";"Ing.";"";58;"podnikatel";"Strakonice";550787;53;53;"A";0;0;"N";0;0
2;33;50;"Marie";"Kabátová";"Ing.";"";59;"starostka mìstyse Lhenice";"Lhenice";550361;53;53;"A";0;0;"N";0;0
2;33;51;"Vít";"Kavalír";"";"";47;"starosta mìsta Rudolfov";"Rudolfov";544981;53;53;"A";0;0;"N";0;0
2;33;52;"Dana";"Tobiášková";"";"";37;"úèetní";"Tábor";552046;53;53;"A";0;0;"N";0;0
2;33;53;"Jana";"Grammetbauerová";"Ing.";"";70;"místostarostka mìsta Tøebonì";"Tøeboò";547336;53;53;"A";0;0;"N";0;0
2;33;54;"Irena";"Tomanová";"";"";46;"daòová a finanèní úèetní";"Èeské Budìjovice";544256;53;53;"A";0;0;"N";0;0
2;33;55;"Milan";"Hulan";"";"";51;"podnikatel v gastronomii";"Tábor";552046;53;53;"A";0;0;"N";0;0
2;33;56;"Jana";"Drobilová Holcová";"";"";44;"soukromá farmáøka";"Blaejov";561711;53;53;"A";0;0;"N";0;0
2;33;57;"Šimon";"Chvosta";"";"";21;"student";"Strakonice";550787;53;53;"A";0;0;"N";0;0
2;33;58;"Jaroslav";"Drda";"Bc.";"";53;"odbornı referent";"Tábor";552046;53;53;"A";0;0;"N";0;0
2;33;59;"David";"Ciml";"";"";43;"podnikatel";"Kájov";545554;53;53;"A";0;0;"N";0;0
2;33;60;"Martin";"Bušek";"Ing.";"";35;"vrchní ministerskı rada";"Trhové Sviny";545171;53;53;"A";0;0;"N";0;0
2;38;1;"Roman";"Pospíšil";"";"";54;"zastupitel mìsta, pøedseda KO DSSS Jiní Èechy";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;2;"Miroslav";"Jindøich";"Ing.";"";55;"technolog";"Tın nad Vltavou";545201;99;156;"A";0;0;"N";0;0
2;38;3;"Lucie";"Kuèerová";"";"";34;"podnikatelka";"Bohdalovice";536253;99;156;"A";0;0;"N";0;0
2;38;4;"Štìpán";"Kalua";"";"";64;"zamìstnanec VLS";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;5;"Iveta";"Šarlejová";"";"";50;"pøedsedkynì MO DSSS Strakonice";"Jinín";551163;156;156;"A";0;0;"N";0;0
2;38;6;"Pavlína";"Šmejkalová Malenovská";"";"DiS.";47;"disponent";"Svìtlík";545813;99;156;"A";0;0;"N";0;0
2;38;7;"Petr";"Votıpka";"";"";41;"pøedseda MO DSSS Èeské Budìjovice";"Èeské Budìjovice";544256;156;156;"A";0;0;"N";0;0
2;38;8;"Jan";"Krian";"";"";37;"pøedseda spolku Großberg Teufel's";"Kaplice";545562;99;156;"A";0;0;"N";0;0
2;38;9;"Ivan";"Rada";"";"";34;"operátor vıroby";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;10;"Lenka";"Fialová";"";"";44;"zdravotní sestra";"Chınov";552496;99;156;"A";0;0;"N";0;0
2;38;11;"Eva";"Pospíšilová";"";"";42;"kuchaøka";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;12;"Bohumil";"Kordík";"";"";49;"øidiè";"Èeskı Krumlov";545392;99;156;"A";0;0;"N";0;0
2;38;13;"Richard";"Šmejkal";"";"";48;"zastupitel obce Svìtlík";"Svìtlík";545813;156;156;"A";0;0;"N";0;0
2;38;14;"Bohuslav";"Churan";"";"";50;"technik mìrového støediska";"Vìtøní";545830;99;156;"A";0;0;"N";0;0
2;38;15;"Vladimíra";"Formánková";"";"";60;"peèovatelka v sociálních slubách";"Osek";551562;156;156;"A";0;0;"N";0;0
2;38;16;"Václav";"Plojhar";"";"";49;"elektrikáø";"Tın nad Vltavou";545201;99;156;"A";0;0;"N";0;0
2;38;17;"Jaroslav";"Jiránek";"";"";60;"kuchaø";"Zlatá Koruna";545864;156;156;"A";0;0;"N";0;0
2;38;18;"Tomáš";"Mikeš";"";"";37;"vedoucí poboèky Kovošrotu";"Øímov";545007;99;156;"A";0;0;"N";0;0
2;38;19;"Robert";"Hampl";"";"";69;"vedoucí kotelny";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;20;"Radek";"Turín";"";"";36;"lešenáø";"Benešov nad Èernou";545406;99;156;"A";0;0;"N";0;0
2;38;21;"Petra";"Kaluová";"";"";33;"kadeønice";"Vìtøní";545830;99;156;"A";0;0;"N";0;0
2;38;22;"Jan";"Šetele";"";"";34;"operátor vırobní linky";"Tábor";552046;156;156;"A";0;0;"N";0;0
2;38;23;"Milan";"Körner";"";"";58;"technickı pracovník";"Tın nad Vltavou";545201;99;156;"A";0;0;"N";0;0
2;38;24;"Lukáš";"Vávra";"";"";36;"operátor vıroby";"Osek";551562;156;156;"A";0;0;"N";0;0
2;38;25;"Petr";"Hambálek";"";"";46;"sanitáø";"Prachatice";550094;99;156;"A";0;0;"N";0;0
2;38;26;"Zuzana";"Marková";"";"";46;"prodavaèka";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;27;"Jiøí";"Souhrada";"";"";33;"skladník";"Doubravice";535664;156;156;"A";0;0;"N";0;0
2;38;28;"Vìra";"Votıpková";"";"";42;"ena v domácnosti";"Èeské Budìjovice";544256;99;156;"A";0;0;"N";0;0
2;38;29;"Marek";"Churan";"";"";27;"pracovník ve vırobì";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;30;"Veronika Jana";"Pospíšilová";"";"";18;"studentka";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;31;"Martin";"Lang";"";"";19;"zedník";"Prachatice";550094;99;156;"A";0;0;"N";0;0
2;38;32;"Martina";"Puritscherová";"";"";52;"pracovnice ve vırobì";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;33;"Radim";"Ille";"";"";51;"elektrotechnik";"Tın nad Vltavou";545201;99;156;"A";0;0;"N";0;0
2;38;34;"Miloslav";"Kraft";"";"";51;"bagrista";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;35;"Václav";"Ondøej";"";"";62;"izolatér";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;36;"Josef";"Veselı";"";"";50;"mistr THV";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;37;"Radek";"Vrbka";"";"";53;"seøizovaè CNC strojù";"Tın nad Vltavou";545201;156;156;"A";0;0;"N";0;0
2;38;38;"Ivana";"Kvìtenská";"";"";57;"prodavaèka";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;39;"Josef";"Kohout";"";"";71;"pracovník ostrahy";"Èeské Budìjovice";544256;156;156;"A";0;0;"N";0;0
2;38;40;"Pavel";"Kuèera";"";"";55;"zedník";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;41;"Miroslava";"Skorkovská";"";"";46;"operaèní technik";"Tın nad Vltavou";545201;99;156;"A";0;0;"N";0;0
2;38;42;"Gustav Martin";"Moucha";"";"";71;"elektrikáø";"Zlatá Koruna";545864;156;156;"A";0;0;"N";0;0
2;38;43;"Vratislav";"Hronek";"";"";57;"elektrikáø";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;44;"Roman";"Turèany";"";"";42;"spisovatel";"Èeské Budìjovice";544256;99;156;"A";0;0;"N";0;0
2;38;45;"Michal";"Vrána";"";"";31;"operátor";"Jinín";551163;156;156;"A";0;0;"N";0;0
2;38;46;"Jana";"Hájková";"";"";56;"øeznice";"Tın nad Vltavou";545201;99;156;"A";0;0;"N";0;0
2;38;47;"Stanislav";"Vejskal";"";"";49;"øidiè";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;48;"Iveta";"Richterová";"";"";20;"ena v domácnosti";"Hoøice na Šumavì";545520;99;156;"A";0;0;"N";0;0
2;38;49;"Ivo";"Èíek";"";"";57;"zedník";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;50;"Denisa";"Michálková";"";"";27;"dispeèerka";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;51;"Zoltán";"Nogrády";"";"";69;"øidiè";"Vìtøní";545830;156;156;"A";0;0;"N";0;0
2;38;52;"Patrik";"Parlagi";"";"";21;"zedník";"Vìtøní";545830;99;156;"A";0;0;"N";0;0
2;38;53;"Jaroslav";"Hospodáøskı";"";"";66;"tiskaø";"Tın nad Vltavou";545201;99;156;"A";0;0;"N";0;0
2;38;54;"Antonín";"Jozefík";"";"";55;"malíø";"Dolní Dvoøištì";545465;99;156;"A";0;0;"N";0;0
2;43;1;"Vladimír";"Prinke";"Ing.";"";82;"ekonom - analytik";"Tábor";552046;762;762;"A";0;0;"N";0;0
2;43;2;"Miroslav";"Soukup";"Mgr.";"";77;"obchodní manaer";"Tábor";552046;762;762;"A";0;0;"N";0;0
2;43;3;"Jiøí";"Hemer";"";"";51;"správce majetku";"Stádlec";553140;99;762;"A";0;0;"N";0;0
2;43;4;"Zdenìk";"Kokrment";"";"";63;"technik";"Rodvínov";547085;762;762;"A";0;0;"N";0;0
2;43;5;"Jiøí";"Martínek";"";"";51;"technik";"Èeské Budìjovice";544256;99;762;"A";0;0;"N";0;0
2;43;6;"Petr";"Dudák";"Mgr.";"";60;"uèitel";"Vodòany";551953;762;762;"A";0;0;"N";0;0
2;43;7;"Jan";"Langer";"";"";80;"úøedník";"Tábor";552046;99;762;"A";0;0;"N";0;0
2;43;8;"Josef";"Beneš";"";"";62;"podnikatel";"Èkynì";550167;762;762;"A";0;0;"N";0;0
2;43;9;"Marcela";"Barabášová";"";"";63;"podnikatelka";"Milevsko";549576;99;762;"A";0;0;"N";0;0
2;43;10;"Miroslav";"Dvoøák";"";"";87;"dùchodce";"Tábor";552046;762;762;"A";0;0;"N";0;0
2;45;1;"Ivana";"Stráská";"Mgr.";"";68;"hejtmanka Jihoèeského kraje";"Milevsko";549576;7;7;"A";0;0;"N";0;0
2;45;2;"Antonín";"Krák";"Mgr. Bc.";"";54;"starosta mìsta Vìtøní, uvolnìnı radní Jè. kraje";"Vìtøní";545830;7;7;"A";0;0;"N";0;0
2;45;3;"Olga";"Bastlová";"Ing.";"";50;"místostarostka mìsta, zastupitelka Jè. kraje";"Tábor";552046;7;7;"A";0;0;"N";0;0
2;45;4;"Miroslav";"Joch";"Ing.";"MBA";43;"podnikatel, radní Jihoèeského kraje";"Èeské Budìjovice";544256;7;7;"A";0;0;"N";0;0
2;45;5;"Petra";"Blíilová";"Ing.";"";48;"úèetní, zastupitelka mìsta Jindøichùv Hradec";"Jindøichùv Hradec";545881;7;7;"A";0;0;"N";0;0
2;45;6;"Michal";"Turek";"MUDr.";"MBA";45;"primáø gyn. - por. odd. Nemocnice Písek, radní";"Písek";549240;7;7;"A";0;0;"N";0;0
2;45;7;"Jana";"Krejsová";"RNDr.";"";66;"vysokoškolská uèitelka, zastupitelka Jè. kraje";"Prachatice";550094;7;7;"A";0;0;"N";0;0
2;45;8;"Jaromír";"Novák";"Mgr.";"";65;"námìstek hejtmanky Jihoèeského kraje";"Veselí nad Lunicí";553271;7;7;"A";0;0;"N";0;0
2;45;9;"Petr";"Jenkner";"Ing.";"";44;"starosta mìsta Borovany";"Borovany";544281;7;7;"A";0;0;"N";0;0
2;45;10;"Pavel";"Ounickı";"";"";39;"místostarosta mìsta, zastupitel Jè. kraje";"Blatná";550850;7;7;"A";0;0;"N";0;0
2;45;11;"Jan";"Klimeš";"PaedDr.";"";64;"místostarosta mìsta Prachatice";"Prachatice";550094;7;7;"A";0;0;"N";0;0
2;45;12;"Václav";"Valhoda";"Ing.";"";61;"místostarosta mìsta Volynì, elektroprojektant";"Volynì";551970;7;7;"A";0;0;"N";0;0
2;45;13;"Kvetoslava";"Kotrbová";"doc. MUDr.";"Ph.D.";60;"øeditelka Krajské hygienické stanice Jè. kraje";"Staré Hodìjovice";545074;99;7;"A";0;0;"N";0;0
2;45;14;"Vladimír";"Mašek";"Mgr.";"";70;"místostarosta mìsta Jistebnice";"Jistebnice";552534;7;7;"A";0;0;"N";0;0
2;45;15;"Ivana";"Ambrusová";"Mgr.";"";57;"øeditelka sociálních slueb,radní mìsta È. Krumlov";"Èeskı Krumlov";545392;7;7;"A";0;0;"N";0;0
2;45;16;"Petr";"Vošta";"MUDr.";"";78;"lékaø gyn.-porodnické ambulance ve mìstì Tábor";"Malšice";552666;99;7;"A";0;0;"N";0;0
2;45;17;"Karel";"Chytrı";"MUDr.";"";65;"primáø dìtského a dorost. odd. Nem. Písek, radní";"Písek";549240;99;7;"A";0;0;"N";0;0
2;45;18;"Zdenìk";"Krajíèek";"MUDr.";"";65;"praktickı lékaø ve mìstì Slavonice";"Volfíøov";547441;7;7;"A";0;0;"N";0;0
2;45;19;"Ondøej";"Veselı";"JUDr.";"";44;"místostarosta mìsta Písek, poslanec";"Písek";549240;7;7;"A";0;0;"N";0;0
2;45;20;"David";"Šastnı";"Bc.";"";38;"manaer Sportcentra, starosta Sokola, radní";"Hluboká nad Vltavou";544485;7;7;"A";0;0;"N";0;0
2;45;21;"Zdenìk";"Krátkı";"Mgr.";"";61;"manaer Jè. krajské organizace Èeské unie sportu";"Draice";552283;99;7;"A";0;0;"N";0;0
2;45;22;"Jindøich";"Florián";"MUDr.";"";64;"øeditel Nemocnice Èeskı Krumlov, zastupitel";"Èeskı Krumlov";545392;7;7;"A";0;0;"N";0;0
2;45;23;"Ondøej";"Flaška";"Mgr.";"";40;"advokát";"Èeské Budìjovice";544256;7;7;"A";0;0;"N";0;0
2;45;24;"Ladislav";"Kuchaø";"MUDr.";"";61;"lékaø kardiologie";"Tábor";552046;7;7;"A";0;0;"N";0;0
2;45;25;"Lenka";"Vilièková";"MUDr.";"";44;"primáøka interního oddìlení Nemocnice Prachatice";"Prachatice";550094;99;7;"A";0;0;"N";0;0
2;45;26;"Miroslav";"Fenc";"";"";54;"starosta mìsta Bavorov";"Bavorov";550809;7;7;"A";0;0;"N";0;0
2;45;27;"Lubomír";"Skála";"Ing.";"";65;"gen. øeditel Otavan Tøeboò a.s., pøeds. TJ Jiskra";"Tøeboò";547336;7;7;"A";0;0;"N";0;0
2;45;28;"Josef";"Vochoska";"Bc.";"";55;"ekonom, zastupitel mìsta Nové Hrady";"Nové Hrady";544868;7;7;"A";0;0;"N";0;0
2;45;29;"Miroslav";"Kadeøábek";"Bc.";"";64;"místostarosta mìsta, hasiè ve vıslubì";"Jindøichùv Hradec";545881;7;7;"A";0;0;"N";0;0
2;45;30;"Jan";"Bauer";"Ing.";"";75;"spisovatel";"Èeské Budìjovice";544256;99;7;"A";0;0;"N";0;0
2;45;31;"Karel";"Vácha";"";"";50;"podnikatel, fotbalista";"Hluboká nad Vltavou";544485;7;7;"A";0;0;"N";0;0
2;45;32;"Marie";"Nosková";"MUDr.";"";56;"øeditelka odboru Hygieny dìtí a mladistvıch KHS ÈB";"Èeské Budìjovice";544256;99;7;"A";0;0;"N";0;0
2;45;33;"Miloš";"Juha";"Ing.";"Ph.D.";60;"øeditel Lesního závodu Boubín";"Vimperk";550647;7;7;"A";0;0;"N";0;0
2;45;34;"Marie";"Náhlíková";"Ing.";"";64;"zástupkynì øeditelky SŠ a Jazykové školy, radní";"Volynì";551970;99;7;"A";0;0;"N";0;0
2;45;35;"Milada";"Krejèí";"prof. PaedDr.";"CSc.";63;"vysokoškolská profesorka";"Boršov nad Vltavou";544299;99;7;"A";0;0;"N";0;0
2;45;36;"Pavel";"Mráèek";"Mgr.";"";60;"poradce, zastupitel mìsta Suchdol nad Lunicí";"Suchdol nad Lunicí";547280;7;7;"A";0;0;"N";0;0
2;45;37;"Markéta";"Kubová";"Mgr.";"";40;"ved. sestra interního odd. Nemocnice Prachatice";"Budynì";560171;99;7;"A";0;0;"N";0;0
2;45;38;"Jindøiška";"Kudrlová";"";"";62;"øeditelka Základní umìlecké školy Písek";"Písek";549240;7;7;"A";0;0;"N";0;0
2;45;39;"Miroslav";"Smetana";"";"";70;"øeditel HOCKEY CLUB Tábor";"Tábor";552046;7;7;"A";0;0;"N";0;0
2;45;40;"Miroslava";"Sekyrková";"Mgr.";"";47;"støedoškolskı pedagog, zastupitelka mìsta";"Hluboká nad Vltavou";544485;99;7;"A";0;0;"N";0;0
2;45;41;"Veronika";"Królová";"Mgr.";"Ph.D.";39;"odbornı referent Jihoèeského kraje";"Kaplice";545562;7;7;"A";0;0;"N";0;0
2;45;42;"Zuzana";"Šimková";"Mgr.";"";57;"vrchní sestra dìtského oddìlení Nemocnice ÈB";"Èeské Budìjovice";544256;99;7;"A";0;0;"N";0;0
2;45;43;"Miroslav";"Bína";"Mgr.";"";34;"advokát";"Lomnice nad Lunicí";546674;7;7;"A";0;0;"N";0;0
2;45;44;"Martin";"Tøeštík";"Mgr.";"";64;"jednatel spoleènosti";"Milevsko";549576;7;7;"A";0;0;"N";0;0
2;45;45;"Miloslav";"Procházka";"Ing.";"CSc.";69;"podnikatel";"Èeské Budìjovice";544256;7;7;"A";0;0;"N";0;0
2;45;46;"Robert";"Proèka";"Ing.";"";59;"úøedník";"Volary";550671;7;7;"A";0;0;"N";0;0
2;45;47;"Zdenìk";"Kemény";"";"";41;"starosta obce Horní Dvoøištì";"Horní Dvoøištì";545503;7;7;"A";0;0;"N";0;0
2;45;48;"Jaroslava";"Sıkorová";"";"";65;"manaerka podnikového hospodáøství";"Èeské Budìjovice";544256;7;7;"A";0;0;"N";0;0
2;45;49;"Josef";"Hlávka";"Ing.";"";67;"øeditel Vodovod Hamr, Dobrovolnı svazek obcí";"Tøeboò";547336;7;7;"A";0;0;"N";0;0
2;45;50;"Jana";"Švecová";"";"";50;"zdravotní masérka";"Strakonice";550787;7;7;"A";0;0;"N";0;0
2;45;51;"Ondøej";"Nikolov";"MUDr.";"";37;"lékaø Nemocnice Èeskı Krumlov";"Èeskı Krumlov";545392;7;7;"A";0;0;"N";0;0
2;45;52;"Vladimír";"Øíha";"RNDr. Ing.";"CSc.";70;"ekolog, biolog";"Tábor";552046;7;7;"A";0;0;"N";0;0
2;45;53;"Marie";"Jozová";"Bc.";"";69;"odborná referentka";"Vìtøní";545830;7;7;"A";0;0;"N";0;0
